mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_117239,CCOC(=O)N1CC1C,3.50403,0.92128,0.82039,2.3543,77.71,-0.2515,0.0389,0.2905,1496.1286,0.169103,-440.30584,-440.295819,-440.294874,-440.341762,35.261
gdb_63416,CC1(O)CC(C=O)C=C1,3.48383,0.9941,0.95006,3.3579,78.54,-0.2442,-0.029,0.2151,1302.0153,0.157187,-423.047362,-423.03807,-423.037126,-423.082627,34.325
gdb_118793,CCCC1(C)CC1C#C,2.10588,1.06352,0.81023,0.9417,93.42,-0.2369,0.0509,0.2878,1540.6053,0.20308,-351.123861,-351.113187,-351.112243,-351.159529,39.895
gdb_64248,CC1(C)CC2(CN2)CO1,3.14341,1.20882,1.16064,2.2437,81.81,-0.2427,0.0742,0.317,1204.4251,0.193844,-404.337507,-404.328324,-404.32738,-404.371264,35.638
gdb_124188,CC#CCc1ncno1,4.55742,0.81336,0.74602,1.9211,74.48,-0.2606,-0.0256,0.235,1515.1026,0.112091,-416.78679,-416.778055,-416.777111,-416.823227,29.223
gdb_88990,OC1CC1OC1CC1O,3.09926,1.05977,0.92891,2.9962,71.61,-0.2382,0.0577,0.296,1306.2779,0.156509,-460.096761,-460.087244,-460.0863,-460.132339,34.89
gdb_67971,OC12CC(=O)C1COC2,2.30752,1.76555,1.2863,3.1132,67.65,-0.2417,-0.0279,0.2138,1006.5526,0.135282,-458.967294,-458.95937,-458.958426,-458.999982,30.401
gdb_106279,CCC12CC(C)(O1)C2O,2.72675,1.30621,1.07775,1.6127,79.39,-0.2442,0.085,0.3292,1231.6136,0.18037,-424.18168,-424.172254,-424.17131,-424.215581,36.09
gdb_110418,CCC1C2N3C1CC23C,4.54248,1.04764,0.96097,1.5825,86.14,-0.2346,0.0873,0.3218,1339.2567,0.194491,-367.169429,-367.160677,-367.159733,-367.202551,34.013
gdb_85048,CC1CC(=O)C(C)N1C,2.25607,1.50268,0.97734,2.7464,83.21,-0.2224,-0.0151,0.2072,1269.4103,0.192752,-404.38059,-404.370836,-404.369892,-404.414969,36.642
gdb_42592,O=C1C2C3C4C3C1OC24,3.29681,2.00052,1.7977,3.2867,65.71,-0.2267,-0.0171,0.2096,793.6133,0.115485,-420.603922,-420.598353,-420.597409,-420.63374,23.761
gdb_9797,NC1(CC1)C(O)C#N,3.05325,1.62311,1.43488,2.6875,64.91,-0.2581,0.0093,0.2674,933.4483,0.129918,-379.906189,-379.89772,-379.896776,-379.939033,31.218
gdb_77518,CC12CC(C)(CC1)C2O,2.34563,1.50498,1.37168,1.4452,84.98,-0.2442,0.0659,0.3102,1127.6756,0.205812,-388.29944,-388.290242,-388.289297,-388.33226,36.845
gdb_72951,CC1(C#N)C2CCC12O,2.60499,1.52254,1.21611,3.5409,76.97,-0.2479,0.0232,0.2711,1074.374,0.146724,-401.935116,-401.926374,-401.92543,-401.967972,33.4
gdb_19901,O=CN1C2C3CC3C12,6.09559,1.43726,1.41076,3.6984,67.08,-0.2309,0.004,0.2349,896.4234,0.118677,-362.590111,-362.583573,-362.582629,-362.620883,25.246
gdb_53041,CC#CC12COC1C2C,3.42848,0.90678,0.80861,1.7163,87.71,-0.2209,0.0391,0.26,1502.7603,0.157332,-385.827705,-385.818113,-385.817168,-385.8639,34.223
gdb_59414,CC(C)C1OC1(C)C=O,2.99492,0.93934,0.88674,2.7781,80.75,-0.2529,-0.0331,0.2199,1441.9725,0.178228,-424.23245,-424.221788,-424.220844,-424.268621,37.955
gdb_119046,CCCC1(CC)CC1C,1.76237,1.10535,0.84839,0.065,96.53,-0.2535,0.081,0.3345,1608.1839,0.250519,-353.561339,-353.549909,-353.548965,-353.598033,42.422
gdb_133029,CN=c1c(cnc[nH]1)F,2.52061,1.60251,0.98576,3.5852,74.99,-0.2146,-0.0366,0.178,1124.5478,0.113467,-458.119798,-458.11204,-458.111096,-458.152197,28.755
gdb_11535,CC(=NC)OC1CC1,4.23122,1.21591,1.02143,0.9671,74.98,-0.2383,0.0315,0.2697,1209.1132,0.162815,-365.051994,-365.042511,-365.041567,-365.087744,32.803
gdb_113371,CCC1(CC)NC1CO,1.9291,1.14295,0.82141,2.4875,85.78,-0.2409,0.068,0.3089,1525.1701,0.216474,-405.526729,-405.515846,-405.514902,-405.563226,39.937
gdb_15830,CCCC(O)C1CC1,4.28159,0.95593,0.83468,1.4314,78.9,-0.258,0.077,0.335,1452.7751,0.19881,-350.197235,-350.18744,-350.186496,-350.232266,35.552
gdb_130951,c1cnn(c1)CCC=O,6.14278,0.72856,0.68936,2.0946,76.37,-0.2447,-0.0322,0.2126,1579.5143,0.136657,-418.033833,-418.025371,-418.024427,-418.069014,29.528
gdb_126849,CCn1c(cnn1)C=O,2.13488,1.60463,0.98388,4.0419,74.17,-0.2733,-0.0756,0.1977,1172.6453,0.124686,-434.07877,-434.070458,-434.069514,-434.112398,29.331
gdb_79708,CC1C2C3OC3C1N2C,2.92688,1.70885,1.38741,1.3745,77.41,-0.2131,0.0731,0.2862,1009.0029,0.17144,-403.06983,-403.061914,-403.06097,-403.101868,31.573
gdb_86505,CN1CC(C1)C#CC#N,6.1386,0.59993,0.59763,4.971,90.38,-0.2362,-0.0422,0.194,1841.0933,0.135912,-380.833017,-380.824125,-380.823181,-380.867395,31.771
gdb_100384,OCC(O)(CC=O)C#N,2.70575,1.05689,0.90653,3.9493,65.6,-0.2625,-0.0389,0.2236,1287.8871,0.120835,-475.030357,-475.020494,-475.01955,-475.065954,34.325
gdb_28880,Cc1c(cccc1O)N,2.26457,1.79675,1.00997,2.6738,83.7,-0.1956,0.0153,0.2108,1146.7584,0.148939,-402.023048,-402.014509,-402.013565,-402.055637,33.519
gdb_3005,C1CC1C(=O)CO,7.0961,1.51216,1.39259,3.8854,58.71,-0.2429,-0.0077,0.2352,878.3874,0.123673,-345.649552,-345.64196,-345.641016,-345.681662,26.611
gdb_57307,CC(C)(C)C(=O)CC#C,3.0829,0.95382,0.87723,2.7896,85.0,-0.2423,-0.0144,0.2279,1440.3684,0.177513,-387.082225,-387.071245,-387.070301,-387.118545,40.179
gdb_10699,CC(O)C1(CC1)C=O,2.48165,1.93747,1.54461,3.1497,68.66,-0.2561,-0.0291,0.227,929.3235,0.1521,-384.944222,-384.935707,-384.934763,-384.976802,31.878
gdb_123317,C#Cc1c(c[nH]n1)C#N,2.00096,1.92973,0.98235,4.5021,75.83,-0.2568,-0.035,0.2218,1086.8632,0.079149,-394.533839,-394.526469,-394.525525,-394.565944,27.175
gdb_120,CN=COC,27.37372,2.3551,2.22921,2.9091,46.78,-0.2481,0.0251,0.2732,567.546,0.10111,-248.395289,-248.388824,-248.38788,-248.425185,20.343
gdb_6978,CC1OC=NC1(C)C,2.55483,2.25087,1.65871,1.6604,70.97,-0.2443,0.0266,0.2709,890.3706,0.164994,-365.093193,-365.084859,-365.083914,-365.1257,31.565
gdb_84749,CC1N=CNC(=N)C1O,2.56132,1.58857,1.17356,2.6796,76.28,-0.2395,-0.0123,0.2271,1084.3749,0.149223,-435.288741,-435.280219,-435.279275,-435.321686,32.484
gdb_122294,OCCCC12CN(C1)C2,4.73954,0.68803,0.66901,3.0168,83.06,-0.2246,0.0763,0.3009,1738.9664,0.19462,-404.263548,-404.254315,-404.253371,-404.29859,34.335
gdb_101807,[NH3+]CC(O)CCC([O-])=O,4.68765,0.62482,0.56773,22.9605,86.34,-0.1287,-0.0499,0.0787,1883.8126,0.169633,-477.353919,-477.343626,-477.342682,-477.390913,36.502
gdb_774,c1[nH]c(=O)[nH]n1,9.51486,3.93819,2.78534,2.7251,39.58,-0.2283,0.0138,0.2421,424.7483,0.064276,-317.447668,-317.44298,-317.442036,-317.475538,16.736
gdb_46052,O=C1CCC(C1)C1CC1,4.10171,0.91111,0.78535,2.9362,82.77,-0.2333,-0.0117,0.2216,1469.5035,0.183082,-387.116508,-387.107911,-387.106967,-387.150348,33.027
gdb_79521,CC1C2C3OC2C3C1O,3.06283,1.55133,1.26948,3.0763,73.84,-0.2267,0.0577,0.2844,1032.2836,0.159834,-422.963149,-422.955494,-422.95455,-422.995115,30.638
gdb_70247,CC12CC1CC(C)(C)O2,2.66719,1.41112,1.24619,1.244,85.08,-0.2264,0.079,0.3054,1170.8197,0.204346,-388.301625,-388.292236,-388.291291,-388.335041,37.289
gdb_89114,CC1NC1COCC=O,5.95172,0.5519,0.52804,3.6311,77.91,-0.2512,-0.0261,0.2251,2061.596,0.167755,-440.251873,-440.241453,-440.240509,-440.289354,35.398
gdb_45481,N=C1OC2OCC3C2N13,3.07363,1.89034,1.67774,3.2408,64.37,-0.2582,0.0151,0.2733,839.4545,0.11582,-453.935356,-453.929227,-453.928283,-453.965976,24.568
gdb_43181,O=C1C2CCC22CCC12,2.17572,2.10258,1.25224,3.1117,79.77,-0.232,-0.0153,0.2167,1030.1604,0.160438,-385.869201,-385.861689,-385.860745,-385.901244,29.772
gdb_27663,c1c(c([nH]c1N)O)C#N,3.25468,1.21955,0.89026,5.2471,72.79,-0.1987,0.0111,0.2098,1207.8219,0.102518,-432.917914,-432.909533,-432.908589,-432.95087,30.879
gdb_10975,OC12CC(OC1)C2=O,2.82716,2.53784,1.86631,1.8046,57.1,-0.2314,-0.0279,0.2036,740.7133,0.107011,-419.652915,-419.646217,-419.645273,-419.683567,25.654
gdb_16779,N=C1NC(=O)C2CC12,3.60493,2.14109,1.47215,0.9822,64.45,-0.257,-0.0173,0.2397,814.7906,0.10995,-378.766469,-378.760198,-378.759254,-378.796834,24.534
gdb_114018,OCC1CC1CCC=O,3.92797,0.58751,0.55447,2.56,81.08,-0.2482,-0.0207,0.2275,1985.7551,0.180115,-424.2136,-424.203147,-424.202203,-424.250884,36.4
gdb_16632,CN1C2CC2CC1=O,3.23797,2.24107,1.4917,3.5675,68.74,-0.2274,0.0317,0.2591,859.5647,0.143697,-363.896429,-363.88917,-363.888226,-363.927873,27.474
gdb_94849,CC1CCC2(COC2)C1,3.45384,1.05466,0.95625,2.01,84.79,-0.2409,0.0669,0.3079,1347.8552,0.20687,-388.289947,-388.280939,-388.279995,-388.324614,34.129
gdb_22551,COC(CO)C(C)=NO,2.28509,1.01601,0.85927,2.1779,75.52,-0.2484,-0.0015,0.2469,1432.2534,0.167357,-477.368097,-477.357139,-477.356195,-477.404696,38.399
gdb_1515,CCCC(=O)NC,7.79138,1.16349,1.05919,3.3426,66.05,-0.2413,0.0381,0.2794,1147.6309,0.158899,-327.020807,-327.01174,-327.010796,-327.055427,30.574
gdb_32789,CCCc1ccoc1N,3.15334,0.97021,0.78784,1.4555,82.8,-0.1799,0.0402,0.2201,1492.5583,0.170963,-403.183483,-403.173911,-403.172967,-403.218871,34.989
gdb_126449,CCc1cc(on1)C#C,4.89862,0.90048,0.79858,2.9006,83.46,-0.2474,-0.0423,0.205,1422.2963,0.12321,-400.722171,-400.713623,-400.712679,-400.756018,31.172
gdb_102861,CCC(CC=O)OC=N,1.85862,1.07914,0.73189,3.0498,78.88,-0.2519,-0.0296,0.2223,1558.435,0.167555,-440.295332,-440.28463,-440.283686,-440.333238,36.338
gdb_78080,CC12NC(C#N)C1C2O,3.18005,1.30327,1.10342,5.9924,73.01,-0.2429,0.0096,0.2525,1120.6706,0.13579,-417.9683,-417.959839,-417.958895,-418.001151,32.053
gdb_90213,OC1CC23CC4C2CC134,2.98152,1.76789,1.56795,1.537,80.32,-0.2116,0.0601,0.2717,933.7927,0.159573,-385.741337,-385.7342,-385.733256,-385.772293,29.953
gdb_69495,CC12CC3NC3(C)C1O2,3.10058,1.47547,1.23058,1.5253,77.89,-0.2459,0.0816,0.3275,1094.2962,0.170997,-403.131416,-403.123076,-403.122131,-403.163715,32.998
gdb_92135,CC1OC2CC3C(O2)C13,2.91321,1.78486,1.59157,2.0454,73.04,-0.2313,0.0828,0.3141,935.8938,0.162016,-423.031751,-423.024806,-423.023862,-423.063016,28.613
gdb_111732,OCC1N2CCC12C#N,2.93325,1.17078,0.97149,4.3737,74.06,-0.2639,-0.0084,0.2555,1219.1462,0.136314,-417.961342,-417.952843,-417.951898,-417.994875,31.339
gdb_42721,O=C1C2C=CC1C21CO1,2.87182,1.73548,1.39435,0.8347,70.32,-0.2532,-0.0119,0.2414,929.9026,0.112464,-420.5794,-420.57254,-420.571596,-420.610544,27.254
gdb_15553,CC1OC=NC1C#N,3.29816,2.05656,1.42943,4.0783,61.4,-0.2772,-0.0072,0.27,843.7163,0.108183,-378.74814,-378.74091,-378.739966,-378.780396,25.703
gdb_47550,O=C1CC2OC2CCN1,2.67986,1.51756,1.04999,3.5722,71.57,-0.2425,0.0223,0.2649,1115.5716,0.150089,-439.103258,-439.095498,-439.094554,-439.135846,29.818
gdb_118375,CCNC(CC#N)C#N,1.70252,1.21051,0.73826,1.0804,77.65,-0.2606,-0.0053,0.2553,1503.9672,0.146797,-398.146959,-398.136913,-398.135969,-398.182952,34.675
gdb_92118,CC1CN2CC3(CN3)C12,2.5938,1.60152,1.19579,1.0927,82.24,-0.2146,0.0612,0.2758,1113.2959,0.183852,-383.194317,-383.186051,-383.185107,-383.227502,32.346
gdb_35190,C#CC1NC11CN2CC12,3.63503,1.15713,1.06555,2.0966,79.53,-0.2271,0.0292,0.2563,1163.3876,0.135589,-380.751583,-380.743709,-380.742765,-380.784026,30.77
gdb_100191,CC(CO)(C=O)C1CN1,2.34351,1.26366,1.05378,1.6262,75.59,-0.2435,-0.0243,0.2192,1228.1458,0.16838,-440.254017,-440.243643,-440.242698,-440.290028,36.673
gdb_98644,COC(=O)C1CC(=N)O1,5.31261,0.872,0.84235,3.7984,68.15,-0.2683,-0.0144,0.2539,1380.1505,0.123149,-475.046639,-475.037742,-475.036797,-475.082086,30.675
gdb_23427,ON=C1CN2C(C#C)C12,2.84735,1.27854,1.06606,0.8738,76.1,-0.2329,-0.0066,0.2263,1131.1817,0.110867,-416.672816,-416.664684,-416.66374,-416.705613,30.869
gdb_49204,C1C=CC=C(CO1)C=O,3.37007,1.20991,0.91961,4.1361,84.88,-0.2394,-0.077,0.1624,1226.8348,0.136655,-421.842208,-421.834297,-421.833353,-421.875084,29.492
gdb_133216,CC1=NOC=C(F)C1=N,2.44344,1.74526,1.02446,1.2373,69.85,-0.2411,-0.057,0.1841,1065.476,0.100006,-477.946386,-477.938755,-477.93781,-477.978587,28.617
gdb_111847,CC12OCOC1C2CO,2.54886,1.50308,1.20386,2.6215,70.66,-0.2438,0.0786,0.3225,1099.0722,0.159057,-460.134826,-460.126216,-460.125272,-460.168051,32.496
gdb_104652,COC1(CC(O)C1)C=O,2.32853,1.27424,0.99969,2.9138,72.16,-0.2469,-0.0343,0.2125,1244.5665,0.156073,-460.14412,-460.134483,-460.133539,-460.178725,35.099
gdb_85411,CC1OC(=O)NC(C)=C1,2.07261,1.7124,1.04616,4.6711,75.48,-0.2215,0.0067,0.2282,1170.8012,0.147686,-439.153569,-439.144781,-439.143837,-439.187155,32.758
gdb_88730,CC1CC1C1NC1C=O,3.48356,0.88214,0.76352,3.4026,81.88,-0.2441,-0.0237,0.2203,1516.6383,0.169704,-403.117289,-403.107919,-403.106975,-403.152496,34.32
gdb_104706,OCC1(CO)CC(=N)O1,2.94208,1.13371,0.97617,1.6941,69.25,-0.2608,0.0212,0.282,1239.2749,0.146712,-476.21263,-476.203487,-476.202543,-476.247093,33.775
gdb_60503,CC(C1CO1)C(=O)C#C,3.1987,1.00082,0.88147,2.3463,75.42,-0.2618,-0.0639,0.1979,1333.3298,0.132361,-421.779638,-421.770005,-421.769061,-421.815259,33.903
gdb_107814,OCC12CC3C(C=C1)N23,3.39471,1.50991,1.30483,0.6985,75.12,-0.2127,0.0075,0.2202,1006.717,0.148857,-401.899759,-401.8923,-401.891355,-401.931578,29.744
gdb_112197,CCC1OC(=N)C11CO1,2.52771,1.32195,0.96717,3.2087,74.52,-0.268,0.003,0.2711,1248.7913,0.146385,-439.062668,-439.053906,-439.052962,-439.096418,32.194
gdb_33544,N#CC1(CCO1)C1CN1,2.21231,1.67259,1.17156,5.0216,72.06,-0.2591,-0.0034,0.2556,1078.8801,0.136464,-417.965469,-417.95712,-417.956176,-417.999032,30.384
gdb_112346,COC1CC(=O)C=C1C,2.42618,1.30361,0.88485,3.7462,80.68,-0.2339,-0.0419,0.192,1312.5014,0.157754,-423.061383,-423.052086,-423.051142,-423.095874,33.602
gdb_29559,Cc1cocc(c1=O)O,2.38846,1.78959,1.0295,4.154,71.51,-0.2277,-0.0338,0.1939,1089.2758,0.112584,-457.807106,-457.799096,-457.798152,-457.839543,30.063
gdb_34381,C#CC12COC1CC=C2,2.6579,1.6023,1.2903,1.2044,79.59,-0.25,0.0073,0.2573,1026.3567,0.136081,-384.646851,-384.639194,-384.63825,-384.678868,30.025
gdb_44463,O=C1CC2C3CC2(C1)O3,3.98382,1.3635,1.23255,1.6857,72.24,-0.2441,-0.0293,0.2148,1014.9823,0.136268,-421.760751,-421.753941,-421.752997,-421.791927,28.093
gdb_130073,c1c(nn(n1)C2CC2)N,5.49711,1.00805,0.91501,1.2296,77.66,-0.2052,0.0075,0.2127,1281.4671,0.138371,-414.175369,-414.167376,-414.166432,-414.208958,30.002
gdb_25287,c1c(ocn1)C#CC=O,8.3195,0.6715,0.62135,3.0539,83.95,-0.2563,-0.0897,0.1666,1631.9179,0.077728,-435.49219,-435.484592,-435.483648,-435.525607,25.772
gdb_85001,CC1CC(=O)C(C)=C1C,2.167,1.54184,0.9673,3.747,87.72,-0.2292,-0.0318,0.1974,1272.9358,0.180816,-387.154982,-387.144898,-387.143954,-387.191108,36.263
gdb_64691,NC1(CC#N)CC1C#N,4.77493,0.87012,0.83095,2.955,74.8,-0.2733,-0.0015,0.2718,1347.9394,0.124233,-396.939799,-396.9308,-396.929856,-396.973848,32.627
gdb_22043,CCC(=NO)C(C)(C)C,1.77919,1.46771,1.04515,0.3613,87.83,-0.2402,0.0119,0.2522,1326.5023,0.214226,-405.518469,-405.507274,-405.50633,-405.553816,42.45
gdb_12934,CC12C(O)C1CC2=O,2.63695,2.16357,1.68906,4.2613,65.69,-0.236,-0.0036,0.2324,846.5766,0.129042,-383.730625,-383.722752,-383.721808,-383.762631,29.258
gdb_75017,NC1=NC2CCOC2O1,3.40506,1.46812,1.26087,1.15,68.31,-0.2282,0.0544,0.2826,1017.8869,0.139587,-455.18673,-455.179518,-455.178574,-455.218447,28.364
gdb_12666,CC1CCC(=O)C1C,3.09878,1.79696,1.30347,2.7682,74.22,-0.2324,-0.0134,0.219,998.0659,0.177144,-349.050489,-349.042127,-349.041183,-349.08315,31.774
gdb_119119,CC[NH2+]C1(CC1)C([O-])=O,2.46747,1.18043,0.91098,5.3076,75.64,-0.2423,0.0216,0.2639,1344.4412,0.170388,-440.308067,-440.298536,-440.297592,-440.343084,35.085
gdb_57899,CC(O)C(=O)C1NC1C,2.44927,1.12995,1.04636,3.8489,76.4,-0.2542,-0.0304,0.2238,1289.0797,0.168752,-440.279156,-440.269125,-440.268181,-440.314548,36.455
gdb_9477,CC1(NCC1O)C#N,3.08574,1.75349,1.5332,3.1415,65.21,-0.2581,0.0187,0.2768,889.8453,0.130296,-379.908957,-379.900792,-379.899848,-379.941344,29.984
gdb_53203,CC#CC1N=CNC1=O,3.16902,1.04764,0.85293,2.2393,75.42,-0.2401,-0.0203,0.2198,1345.8491,0.112355,-416.825489,-416.816732,-416.815788,-416.860836,30.257
gdb_83276,CC1C2CCC(O)CN12,2.66251,1.29488,1.15813,2.3222,81.43,-0.2099,0.0711,0.281,1189.7746,0.195467,-404.327557,-404.318607,-404.317663,-404.360862,34.794
gdb_39378,C1C2CCC=CCOC12,2.35604,1.74385,1.1975,1.5869,83.28,-0.2366,0.0062,0.2428,1099.2278,0.184463,-387.065302,-387.057175,-387.056231,-387.097892,32.181
gdb_80346,NC12C(O)C1NC2C#N,2.22514,1.54253,1.3586,6.4964,69.16,-0.2293,0.0101,0.2394,1024.6592,0.124667,-434.009759,-434.001338,-434.000393,-434.042551,31.98
gdb_66730,CC12C3C4C1C2(C=O)N34,2.87797,1.74658,1.3368,2.8895,73.57,-0.2283,-0.0345,0.1938,962.0567,0.122496,-400.640245,-400.632575,-400.631631,-400.672375,28.94
gdb_8055,CC12CC(C1)C2C=O,3.3496,1.81692,1.52346,2.6558,73.2,-0.2442,-0.0262,0.218,903.646,0.153364,-347.767548,-347.760006,-347.759062,-347.799317,28.726
gdb_12760,OC12CC1OC2C#N,3.45328,1.82532,1.53399,3.7305,58.21,-0.2597,-0.0069,0.2528,826.8148,0.094556,-398.551247,-398.544253,-398.543309,-398.582422,26.04
gdb_122496,CCOCC1NC1C=O,4.54222,0.6199,0.57164,2.6023,79.05,-0.2514,-0.0289,0.2225,1943.0794,0.16842,-440.256627,-440.246437,-440.245493,-440.293485,35.167
gdb_114543,OCC1OC2CC(C2)O1,3.33376,1.34441,1.30781,0.7403,71.2,-0.2361,0.076,0.3121,1061.5124,0.159689,-460.129297,-460.121128,-460.120184,-460.162576,30.989
gdb_122794,CCCOCC(=O)C=O,4.73859,0.58388,0.52662,1.7513,75.12,-0.2532,-0.0971,0.1562,2061.2918,0.154719,-460.169258,-460.158593,-460.157648,-460.206755,35.557
gdb_82275,CC1N2CC2C=C1C=O,3.11956,1.41442,1.07492,3.0791,80.9,-0.2329,-0.0636,0.1693,1117.2708,0.14799,-401.944544,-401.936566,-401.935621,-401.976948,30.639
gdb_18269,COC1OCC2CC12,4.28977,1.67423,1.38113,1.2693,68.01,-0.2554,0.0896,0.345,939.1637,0.154653,-384.925792,-384.918292,-384.917348,-384.957739,28.008
gdb_26269,CC(C)c1ccccn1,3.40404,1.10923,1.0231,1.7009,88.43,-0.2462,-0.0174,0.2288,1279.8136,0.172497,-366.084926,-366.076293,-366.075349,-366.118987,32.594
gdb_31936,CNc1ncc(o1)C=O,5.04797,0.95505,0.8078,4.0731,77.52,-0.2206,-0.0475,0.1731,1356.8685,0.112988,-453.992185,-453.983711,-453.982767,-454.025971,29.402
gdb_18050,C1CC2COCCC12,3.43428,2.02836,1.52647,1.3015,73.7,-0.2412,0.08,0.3211,892.2934,0.180731,-349.000344,-348.993568,-348.992624,-349.031016,27.603
gdb_112913,COC1CC(C)CC1O,2.90505,1.09532,0.87186,1.4554,82.12,-0.2432,0.0717,0.315,1419.096,0.205733,-425.434214,-425.424399,-425.423455,-425.4694,37.03
gdb_77612,CC12COC1(C#C)C2O,2.10196,1.64799,1.29347,0.9284,76.93,-0.224,0.0105,0.2345,1063.9968,0.132766,-421.743726,-421.734636,-421.733691,-421.777111,34.057
gdb_115872,CCC1CCC2CC12C,2.3381,1.34323,1.01782,0.1754,92.1,-0.2514,0.0837,0.3351,1327.5178,0.229996,-352.374531,-352.365051,-352.364107,-352.40833,37.376
gdb_98342,COC(=O)C(O)CC#N,3.51986,0.88635,0.74031,5.9847,66.74,-0.2894,-0.0214,0.268,1468.537,0.122026,-475.064378,-475.05451,-475.053566,-475.100411,33.341
gdb_2815,N#CC1NC1C#N,4.19866,2.33606,1.63979,6.6794,52.54,-0.3126,-0.0258,0.2868,696.8575,0.067524,-318.340705,-318.33449,-318.333546,-318.371098,21.41
gdb_95484,CC1CCC=CC(=O)O1,2.08092,1.70007,1.00639,4.9965,79.14,-0.2571,-0.0367,0.2204,1193.9983,0.160065,-423.075205,-423.066806,-423.065862,-423.108298,31.941
gdb_75738,CC1(C)C=CC(=O)C1O,2.46696,1.54554,1.20333,3.0773,77.74,-0.2488,-0.0543,0.1945,1097.6003,0.15808,-423.065389,-423.056426,-423.055482,-423.098556,34.39
gdb_71608,CC12OCC3C1CC23O,2.12764,1.99535,1.71753,2.4962,74.86,-0.2304,0.0749,0.3053,942.7348,0.159462,-422.990746,-422.982958,-422.982014,-423.022363,31.486
gdb_9514,CC1(CO)COC1=N,2.77087,1.93739,1.58244,2.5733,65.06,-0.2655,0.0193,0.2849,885.302,0.142009,-400.99821,-400.990115,-400.989171,-401.030465,29.968
gdb_122805,C(CO)COC(=O)C=O,6.81608,0.52387,0.49095,4.0933,67.73,-0.2659,-0.0843,0.1816,2100.6751,0.132524,-496.118928,-496.108639,-496.107695,-496.156232,33.873
gdb_62416,NC1(C#N)C2CN2C1=N,2.49016,1.53612,1.38116,4.5584,71.03,-0.254,-0.0303,0.2236,993.5986,0.112941,-412.936519,-412.928352,-412.927408,-412.969143,30.424
gdb_87407,OC1CC11C(O)CC1O,2.32879,1.43094,1.27508,2.2841,72.37,-0.2419,0.067,0.309,1098.452,0.157735,-460.115542,-460.106496,-460.105552,-460.148929,34.884
gdb_38408,C1C2OC3(CN4CC34)C12,4.21032,1.31308,1.29767,1.5603,75.21,-0.2352,0.0694,0.3047,1035.4586,0.148331,-401.852557,-401.845533,-401.844589,-401.883903,28.562
gdb_42319,C1CCC(C1)C(=O)C#N,3.24518,1.10314,0.89864,3.905,77.06,-0.2906,-0.0816,0.209,1289.4485,0.148527,-401.988808,-401.980133,-401.979189,-402.023817,31.08
gdb_66344,OC1(COCC=C1)C=O,2.98613,1.27988,1.20852,2.4104,71.21,-0.251,-0.0443,0.2067,1089.9622,0.135381,-458.97067,-458.962538,-458.961594,-459.003329,30.967
gdb_32872,COCc1cc(c[nH]1)N,6.11349,0.76777,0.6993,1.4093,81.81,-0.1711,0.0463,0.2174,1621.831,0.159828,-419.223371,-419.213838,-419.212894,-419.258236,34.599
gdb_119926,CCCC1C(O)C1C#C,2.53051,0.95357,0.8628,1.0167,85.63,-0.2465,0.0379,0.2845,1486.2839,0.179546,-387.046527,-387.035955,-387.035011,-387.082839,38.264
gdb_100088,CCC(C)(C)OC(=O)N,2.34855,1.18213,0.98349,2.3012,78.82,-0.2589,0.0579,0.3168,1340.1522,0.191509,-441.548881,-441.537975,-441.53703,-441.584382,40.464
gdb_59458,CC(C)C1OC1C(C)C,2.57811,0.97589,0.81067,1.6914,89.64,-0.2555,0.0747,0.3302,1584.6077,0.225869,-389.491077,-389.479822,-389.478877,-389.527747,41.281
gdb_53683,CC#CCCOC(C)=N,6.06841,0.51544,0.48075,1.0124,86.58,-0.2447,0.0334,0.2781,2286.2111,0.167984,-403.142539,-403.1313,-403.130356,-403.182023,37.456
gdb_59649,CC(O)C1CCC(C)O1,2.73972,1.13812,1.04081,1.9402,81.67,-0.2509,0.0776,0.3285,1317.9163,0.205576,-425.44892,-425.439155,-425.438211,-425.483923,37.004
gdb_56618,CC(C#C)N(C=N)C=N,2.26047,1.1849,1.09542,1.8471,83.14,-0.2356,-0.011,0.2246,1242.2607,0.14625,-398.09426,-398.084424,-398.08348,-398.129082,35.549
gdb_51253,O=CCC1=CC2CC1O2,4.30816,0.95867,0.93259,1.1612,74.22,-0.2347,-0.0332,0.2014,1276.1775,0.135298,-421.78201,-421.774198,-421.773253,-421.815684,29.014
gdb_14815,O=CC1CCC1C#N,2.77951,1.77421,1.22571,4.315,65.98,-0.2602,-0.042,0.2182,966.0109,0.118603,-362.672192,-362.664466,-362.663521,-362.705121,27.126
gdb_111612,COC1C2CC3CC3C12,2.81171,1.40786,1.33229,1.2149,81.33,-0.2345,0.076,0.3104,1100.1155,0.184097,-387.052037,-387.04394,-387.042996,-387.084606,31.946
gdb_43341,O=C1C=CC2CC=CC12,2.99254,1.69724,1.22848,3.5629,78.84,-0.2271,-0.0448,0.1823,1004.1653,0.1386,-384.739829,-384.732901,-384.731957,-384.771381,27.387
gdb_69476,CC12CC1C(CC=O)O2,4.51493,0.8744,0.80444,3.8346,77.13,-0.2426,-0.0206,0.2221,1444.7477,0.156802,-422.998664,-422.989599,-422.988655,-423.03335,33.132
